Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
ยกลัง-g7-3in1-instant-coffee-352g,10122,ยกลัง G7 3in1 instant coffee 352gx24,กาแฟ,,N,,,,,,,,JC10122,10481,24.000,N,N,,,Y,1850.00,,,
ยกลัง-g7-espresso-coffee-37.5g-(12-กล่อง),10100,ยกลัง G7 ESPRESSO COFFEE 37.5G x12 กล่อง,กาแฟ,,N,,,,,,,,่JC10100,10478,12.000,N,N,,,Y,1320.00,,,
ยกลัง-laughing-bird-classic-dry-red-1.5-ltr-x6,10053,ยกลัง Laughing Bird Classic Dry Red 1.5 LTR x6,ไวน์,,N,,,,,,,,,10536,6.000,N,N,,,Y,3506.00,,,
ยกลัง-rmps-vint-bourbon-cabernet-750ml-x-12,10945,ยกลัง RMPS VINT BOURBON CABERNET 750ML x 12,ไวน์,,N,,,,,,,,JC10945,10579,12.000,N,N,,,Y,13200.00,,,
ยกลัง-rmps-vint-rum-merlot-750ml-x-12,10946,ยกลัง RMPS VINT RUM MERLOT 750ML x 12,ไวน์,,N,,,,,,,,JC10946,10614,12.000,N,N,,,Y,13200.00,,,
ยกลัง-rmps-vint-rye-red-blend-750-ml-x-12,10947,ยกลัง RMPS VINT RYE RED BLEND 750 ML x 12,ไวน์,,N,,,,,,,,JC10947,10944,12.000,N,N,,,Y,13200.00,,,
ยกลัง-spy-classic-275-ml-x-12-ขวด,11035,ยกลัง SPY CLASSIC 275 ml x 12 ขวด,สงกรานต์,,N,,,,,,,,JC11035,10251,12.000,N,N,,,Y,389.00,,,
ยกลัง-spy-red-275-ml-x-12-ขวด,11034,ยกลัง SPY RED 275 ml x 12 ขวด,สงกรานต์,,N,,,,,,,,JC11034,10250,12.000,N,N,,,Y,389.00,,,
ยกลัง-trung-nguyen-creative-1-coffee-250-g-(12-ห่อ),10176,ยกลัง TRUNG NGUYEN CREATIVE 1 COFFEE 250 g x12 ห่อ,กาแฟ,,N,,,,,,,,JC10176,10489,12.000,N,N,,,Y,1680.00,,,
ยกลัง-คาราบาว-dunkel-beer-620-ml-ml-x-12-ขวด,11024,ยกลัง คาราบาว Dunkel beer 620 ml ml x 12 ขวด,เบียร์คราฟท์,,N,,,,,,,,JC11024,10724,12.000,N,N,,,Y,780.00,,,
ยกลัง-คาราบาว-lager-beer-620-ml-ml-x-12-ขวด,11023,ยกลัง คาราบาว Lager beer 620 ml ml x 12 ขวด,เบียร์คราฟท์,,N,,,,,,,,๋JC11023,10330,12.000,N,N,,,Y,700.00,,,
ยกลัง-ช้าง-cold-brew-ขวด-620ml-x-12-ขวด,10968,ยกลัง ช้าง Cold Brew ขวด 620ml x 12 ขวด,เบียร์,,N,,,,,,,,8851993716056,10131,12.000,N,N,,,Y,719.00,,,
ยกลัง-ช้างคลาสสิค-ขวด-620ml-x-12-ขวด,10969,ยกลัง ช้างคลาสสิค ขวด 620ml x 12 ขวด,เบียร์,,N,,,,,,,,8851993616059,10074,12.000,N,N,,,Y,665.00,,,
ยกลัง-นิยมไทย40ดีกรี-330-ml-x12-ขวด,11006,ยกลัง นิยมไทย40ดีกรี 330 ml x12 ขวด,สุรา,,N,,,,,,,,,10223,12.000,N,N,,,Y,699.00,,,
ยกลัง-นิยมไทย40ดีกรี-625-ml-x-12-ขวด,11005,ยกลัง นิยมไทย40ดีกรี 625 ml x 12 ขวด,สุรา,,N,,,,,,,,,10361,12.000,N,N,,,Y,1300.00,,,
ยกลัง-ลีโอ-620-ml-x-12-ขวด,10967,ยกลัง ลีโอ 620 ml x 12 ขวด,เบียร์,,N,,,,,,,,8850999141015,10904,12.000,N,N,,,Y,670.00,,,
ยกลัง-หงส์ทอง-1000ml-x-12-ขวด,11008,ยกลัง หงส์ทอง 1000ml x 12 ขวด,สุรา,,N,,,,,,,,,10402,12.000,N,N,,,Y,4789.00,,,
ยกลัง-หงส์ทอง-350ml-x12-ขวด,11007,ยกลัง หงส์ทอง 350ml x12 ขวด,สุรา,,N,,,,,,,,,10373,12.000,N,N,,,Y,1769.00,,,
ยกลัง-หงส์ทอง-700ml-x-12-ขวด,11009,ยกลัง หงส์ทอง 700ml x 12 ขวด,สุรา,,N,,,,,,,,,10395,12.000,N,N,,,Y,3189.00,,,
ยกลัง-เบียร์สิงห์-620ml-x-12-ขวด,10970,ยกลัง เบียร์สิงห์ 620ml x 12 ขวด,เบียร์,,N,,,,,,,,8850999111018,10196,12.000,N,N,,,Y,710.00,,,
ยกลัง-แสงโสมกลม-700ml.-x-12-ขวด,11014,ยกลัง แสงโสมกลม 700ml. x 12 ขวด,สุรา,,N,,,,,,,,,10520,12.000,N,N,,,Y,3749.00,,,
ยกลัง-แสงโสมลิตร-1000ml.-x-12-ขวด,11015,ยกลัง แสงโสมลิตร 1000ml. x 12 ขวด,สุรา,,N,,,,,,,,,10672,12.000,N,N,,,Y,5439.00,,,
ยกลัง-แสงโสมแบน-300ml.x12-ขวด,11013,ยกลัง แสงโสมแบน 300ml.x12 ขวด,สุรา,,N,,,,,,,,,10739,12.000,N,N,,,Y,1839.00,,,
ยกลัง-ไวน์เม่า-b-original-(ฝาแดง)-ชาโต-เดอ-ภูพาน-750-ml,10488,ยกลัง ไวน์เม่า B Original (ฝาแดง) ชาโต เดอ ภูพาน 750 ml x12,ไวน์,,N,,,,,,,,JC10488,10112,12.000,N,N,,,Y,3300.00,,,
ยกลังกาแฟ-g7-black-instant-coffee-30g-(24กล่อง),10429,ยกลังกาแฟ G7 Black instant coffee 30g x24กล่อง,กาแฟ,,N,,,,,,,,8935024149522,10477,24.000,N,N,,,Y,1250.00,,,
ยางรัดผมดอกกันเกรา,10166,ยางรัดผมดอกกันเกรา,ของที่ระลึก,,N,,,,,,,10.40,JC10166,,,Y,,บ้านพิมาน,10.40,Y,20.00,0.000,15.000,30.000
ยางรัดผมถัก,10282,ยางรัดผมถัก,ของที่ระลึก,,N,,,,,,,31.28,JC10282,,,Y,,บ้านพิมาน,31.28,Y,50.00,19.000,10.000,30.000
ยาดองเหล้าสูตรคัดพิเศษบิ๊กเป้ง,10124,ยาดองเหล้าสูตรคัดพิเศษบิ๊กเป้ง,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,140.00,3341300220239,,,Y,,บิ๊กเป้งแบรนด์,140.00,Y,200.00,16.000,24.000,36.000
ยาหม่อง-น้ำมันเขียวยางนา(พิมานยางนา)20g.,10300,ยาหม่อง น้ำมันเขียวยางนา(พิมานยางนา)20g.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,32.69,JC10300,,,Y,,บ้านพิมาน,32.69,Y,39.00,18.000,10.000,10.000
ยูซุ-ไอซ์ทีโซดา,10091,ยูซุ ไอซ์ทีโซดา 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,36.16,JC10091,,,Y,,คลาสทาวน์,36.16,Y,50.00,8.000,6.000,12.000
ล้านนา-สาโท-ดั้งเดิม-330ml,10923,ล้านนา สาโท ดั้งเดิม 330ml,สุราชุมชน,,N,,,,,,,121.00,JC10923,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,121.00,Y,169.00,5.000,1.000,4.000
ล้านนา-สาโท-มิกซ์เบอร์รี่-330ml,10921,ล้านนา สาโท มิกซ์เบอร์รี่ 330ml,สุราชุมชน,,N,,,,,,,120.00,JC10921,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,120.00,Y,169.00,4.000,3.000,4.000
ล้านนา-สาโท-รสบ๊วย,11004,ล้านนา สาโท รสบ๊วย,สุราชุมชน,,N,,,,,,,120.00,JC11004,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,120.00,Y,169.00,4.000,1.000,
ล้านนา-สาโท-เสาวรส-330ml,10922,ล้านนา สาโท เสาวรส 330ml,สุราชุมชน,,N,,,,,,,121.66,JC10922,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,121.66,Y,169.00,6.000,1.000,4.000
ล้านนา-สาโท-แอปเปิ้ลเขียว-330ml,10924,ล้านนา สาโท แอปเปิ้ลเขียว 330ml,สุราชุมชน,,N,,,,,,,121.00,JC10924,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,121.00,Y,169.00,5.000,1.000,4.000
ล้านนา-สาโทน้ำผึ้ง-700ml,10855,ล้านนา สาโทน้ำผึ้ง 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972472,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,2.000,1.000,3.000
ล้านนา-สาโทลิ้นจี่-330ml,10920,ล้านนา สาโทลิ้นจี่ 330ml,สุราชุมชน,,N,,,,,,,120.00,JC10920,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,120.00,Y,169.00,3.000,1.000,4.000
ลิ้นจี่-ซีไร่,10103,ลิ้นจี่ ซีโร่ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,36.72,JC10103,,,Y,,คลาสทาวน์,36.72,Y,50.00,0.000,6.000,12.000
ลีโอขวดใหญ่-620-ml.,10904,ลีโอขวดใหญ่ 620 ml.,เบียร์,,N,,,,,,,54.43,8850999141008,,,Y,,หสน.อรพรรณ นครพนม,54.43,Y,60.00,208.000,60.000,120.000
ลูกชิดอบแห้ง-(ไม่มีน้ำตาล)-250g,10022,ลูกชิดอบแห้ง (ไม่มีน้ำตาล) 250g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,59.78,JC10022,,,Y,,ชัชฎา ค้าส่ง,59.78,Y,69.00,28.000,30.000,40.000
ลูกชิดอบแห้ง(ไม่มีน้ำตาล)800g,10894,ลูกชิดอบแห้ง(ไม่มีน้ำตาล)800g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,187.00,JC10894,,,Y,,ชัชฎา ค้าส่ง,187.00,Y,239.00,8.000,4.000,20.000
ลูกชิ้นไม้-10-บาท,10896,ลูกชิ้นไม้ 10 บาท,,,N,,,,,,,0.00,JC10896,,,N,,,,Y,10.00,,,
ลูกชิ้นไม้-5-บาท,10895,ลูกชิ้นไม้ 5 บาท,,,N,,,,,,,0.00,๋JC10895,,,N,,,,Y,5.00,,,
ลูกสมอ-300กรัม,10237,ลูกสมอ 300กรัม,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,37.60,JC10237,,,Y,,บริษัท รวิสรา อินดัสตรี้ จำกัด,37.60,Y,60.00,20.000,30.000,60.000
ลูกอมมายชูวี่กลิ่นทุเรียน360g,10159,ลูกอมมายชูวี่กลิ่นทุเรียน360g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,45.08,8852117000273,,,Y,,บริษัท แพรรี่มาร์เก็ตติ้ง จำกัด,45.08,Y,65.00,101.000,12.000,36.000
ลูกอมเคี้ยวหนึบ-รวมรสผลไม้-โอคาชิ-1-kg.,10791,ลูกอมเคี้ยวหนึบ รวมรสผลไม้ โอคาชิ 1 kg.,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,107.27,8858152028005,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,107.27,Y,139.00,0.000,,12.000
วานิลลาโคล่า,10095,วานิลลาโคล่า 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10095,,,Y,,คลาสทาวน์,37.08,Y,50.00,6.000,3.000,6.000
สร้อยมาดาม,11019,สร้อยมาดาม,ของที่ระลึก,,N,,,,,,,50.00,JC11019,,,Y,,,50.00,Y,89.00,14.000,10.000,20.000
สับปะรดแว่น-260-g,10051,สับปะรดแว่น 260 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,52.00,JC10051,,,Y,,ชัชฎา ค้าส่ง,52.00,Y,69.00,38.000,20.000,40.000
สานทราย-กลิ่นก๋วยเตี๋ยวเลียง-330ml-35%,10745,สานทราย กลิ่นก๋วยเตี๋ยวเลียง 330ML 35%,สุราชุมชน,,N,,,,,,,332.50,JC10745,,,Y,,บริษัท กรุ๊ปบี จำกัด,332.50,Y,450.00,2.000,1.000,3.000
สาโทเทพนม14%,10473,สาโทเทพนม14% 330 ml,เบียร์คราฟท์,,N,,,,,,,206.25,619011922326,,,Y,,บริษัท นนทบุรี บิววิง จำกัด,206.25,Y,269.00,2.000,3.000,6.000
สิงห์-พิงก์เลม่อนโซดา-330ml,10193,สิงห์ พิงก์เลม่อนโซดา 330ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.68,8850999023175,,,Y,,หสน.อรพรรณ นครพนม,13.68,Y,17.00,28.000,12.000,24.000
สิงห์-ส้มยูซุเลมอนโซดา,10145,สิงห์ ส้มยูซุเลมอนโซดา 330 ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.80,8850999018508,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.80,Y,17.00,13.000,12.000,24.000
สิงห์บ๊วยเลมอนโซดา,10158,สิงห์บ๊วยเลมอนโซดา 330 ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.76,8850999021201,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.76,Y,17.00,21.000,12.000,24.000
สิงห์เรดเลมอนโซดา330ml,10030,สิงห์เรดเลมอนโซดา330ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.58,8850999019123,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.58,Y,17.00,24.000,0.000,
สิงห์เลมอนโซดา330ml,10028,สิงห์เลมอนโซดา330ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.50,8850999016863,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.50,Y,17.00,35.000,0.000,
สุรากลั่นจากตาลโตนด--28%ขนาด-700-ml.,10663,สุรากลั่นจากตาลโตนด  28%ขนาด 700 ml.,สุราชุมชน,,N,,,,,,,400.00,8857123950482,,,Y,,บริษัท ตาลบุรี ฟู้ด จำกัด,400.00,Y,499.00,11.000,6.000,12.000
สุรากลั่นจากตาลโตนด--40%ขนาด-700-ml.,10667,สุรากลั่นจากตาลโตนด  40%ขนาด 700 ml.,สุราชุมชน,,N,,,,,,,501.60,8857123950567,,,Y,,บริษัท ตาลบุรี ฟู้ด จำกัด,501.60,Y,599.00,13.000,6.000,12.000
สุราขาว-40-ดีกรี,10993,สุราขาว 40 ดีกรี,สุรา,,N,,,,,,,0.00,8854786000417,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,70.00,7.000,2.000,
สุราศรีเทพ-แตงโม-750ml,10943,สุราศรีเทพ แตงโม 750ml,สุราชุมชน,,N,,,,,,,550.00,JC10943,,,Y,,,550.00,Y,749.00,10.000,3.000,
สไปรท์แคน325ml,10024,สไปรท์แคน325ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.21,8851959132364,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.21,Y,16.00,15.000,0.000,
หงส์ทอง-1000ml.,10402,หงส์ทอง 1000ml.,สุรา,,N,,,,,,,371.00,8852388000736,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,371.00,Y,380.00,21.000,6.000,12.000
หงส์ทอง-350ml.,10373,หงส์ทอง 350ml.,สุรา,,N,,,,,,,137.00,8852388000620,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,137.00,Y,145.00,29.000,6.000,12.000
หงส์ทอง-700ml.,10395,หงส์ทอง 700ml.,สุรา,,N,,,,,,,247.00,JC10395,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,247.00,Y,258.00,53.000,6.000,12.000
หงส์ทอง-cola-490ml,10992,หงส์ทอง Cola 490ml,สุรา,,N,,,,,,,45.00,8850486100624,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,45.00,Y,53.00,93.000,12.000,
หงษ์ทอง-soda(490ml),10939,หงส์ทอง Soda 490ml,สุรา,,N,,,,,,,45.00,8850486100617,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,45.00,Y,53.00,169.000,12.000,
หนังเค็มเผา,10320,หนังเค็มเผา(ท่าอุเทน) 150 g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,83.33,JC10320,,,Y,,หนังเค็มพ่อประนอม,83.33,Y,120.00,15.000,12.000,24.000
หนังเค็มไม่เผา,10321,หนังเค็มไม่เผา (ท่าอุเทน) 500 g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,83.87,JC10321,,,Y,,หนังเค็มพ่อประนอม,83.87,Y,120.00,9.000,3.000,24.000
หมวกงอบเวียดนาม--เมืองเว้-(เล็ก),10825,หมวกงอบเวียดนาม  เมืองเว้ (เล็ก) 25cm,ของที่ระลึก,,N,,,,,,,29.79,JC10825,,,Y,,เจ๊หงส์ของฝากเวียดนาม,29.79,Y,69.00,0.000,10.000,20.000
หมวกงอบเวียดนาม-เมืองเว้-(กลาง),10826,หมวกงอบเวียดนาม เมืองเว้ (กลาง) 30cm,ของที่ระลึก,,N,,,,,,,34.25,JC10826,,,Y,,เจ๊หงส์ของฝากเวียดนาม,34.25,Y,89.00,0.000,10.000,20.000
หมวกงอบเวียดนาม-เมืองเว้-(ใหญ่),10827,หมวกงอบเวียดนาม เมืองเว้ (ใหญ่) 40cm,ของที่ระลึก,,N,,,,,,,47.07,JC10827,,,Y,,เจ๊หงส์ของฝากเวียดนาม,47.07,Y,99.00,0.000,10.000,20.000
เหล้ากล้วยๆ-หมาใจดำ40%--330ml,10567,หมาใจดำ 330ml เหล้ากล้วยๆ,สุราชุมชน,,N,,,,,,,297.83,8857121185220,,,Y,,บริษัท หมาใจดำ จำกัด,297.83,Y,399.00,12.000,6.000,12.000
หมาใจดำ-700ml-lumka,10246,หมาใจดำ 700ml Lumka,สุราชุมชน,,N,,,,,,,435.28,8857121185091,,,Y,,บริษัท หมาใจดำ จำกัด,435.28,Y,599.00,12.000,6.000,12.000
เหล้ากล้วยๆ-หมาใจดำ40%--700ml,10686,หมาใจดำ 700ml เหล้ากล้วยๆ,สุราชุมชน,,N,,,,,,,447.83,8857121185107,,,Y,,บริษัท หมาใจดำ จำกัด,447.83,Y,599.00,14.000,6.000,12.000
วอดก้าหมาใจดำ-มะขามป้อม-700ml.,10773,หมาใจดำ 700Ml. มะขามป้อม,สุราชุมชน,,N,,,,,,,462.50,8857121185435,,,Y,,บริษัท หมาใจดำ จำกัด,462.50,Y,599.00,19.000,6.000,12.000
หมาใจดำ330ml,10162,หมาใจดำ330ml Flowery Original,สุราชุมชน,,N,,,,,,,297.83,8857121185206,,,Y,,บริษัท หมาใจดำ จำกัด,297.83,Y,399.00,10.000,6.000,12.000
หมาใจดำ700ml,10161,หมาใจดำ700ml Flowery Original,สุราชุมชน,,N,,,,,,,400.00,8857121185084,,,Y,,บริษัท หมาใจดำ จำกัด,0.00,Y,599.00,17.000,6.000,12.000
หมิง-พลัม-ไวน์-750ml,10669,หมิง พลัม ไวน์ 750ml,สุรา,,N,,,,,,,300.00,6921847611881,,,Y,,หจก. จิระตั้งเจริญ,300.00,Y,400.00,0.000,6.000,12.000
หมิง-โกลด์-พลัม-ไวน์-750ml,10670,หมิง โกลด์ พลัม ไวน์ 750ml,สุรา,,N,,,,,,,400.00,6921847623389,,,Y,,หจก. จิระตั้งเจริญ,400.00,Y,499.00,0.000,6.000,12.000
หมูฝ๋อยหอม150g,10328,หมูฝอยหอม150g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,94.02,JC10328,,,Y,,แม่นิตย์,94.02,Y,125.00,0.000,6.000,12.000
หมูยอทอด(แพ็ค2ชิ้น),10342,หมูยอทอด(แพ็ค2ชิ้น),อาหารสด,,N,,,,,,,64.62,JC10342,,,Y,,หมูยอนำทอง,64.62,Y,80.00,20.000,5.000,10.000
หมูยอหนาว-(มีไข่),10677,หมูยอหนาว (มีไข่),อาหารสด,,N,,,,,,,105.00,JC10677,,,Y,,หมูยอนำทอง,105.00,Y,120.00,23.000,5.000,10.000
หมูยอหนาว(ไม่มีไข่),10676,หมูยอหนาว(ไม่มีไข่),อาหารสด,,N,,,,,,,85.00,JC10676,,,Y,,หมูยอนำทอง,85.00,Y,100.00,15.000,5.000,10.000
หมูยอใบตอง,10853,หมูยอใบตอง,อาหารสด,,N,,,,,,,40.00,JC10853,,,Y,,หมูยอนำทอง,40.00,Y,50.00,21.000,12.000,24.000
หมูยอหนังใบตอง,10194,หมูยอใบตอง(หนัง),อาหารสด,,N,,,,,,,40.00,JC10194,,,Y,,หมูยอนำทอง,40.00,Y,50.00,25.000,6.000,12.000
หมูหยองหวาน(กล่อง)-200-g,10167,หมูหยองหวาน(กล่อง) 200 g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,95.45,JC10167,,,Y,,เจ๊เนย นาจอก,95.45,Y,150.00,16.000,9.000,19.000
หมูหยองเค็ม(กล่อง)200g,10464,หมูหยองเค็ม(กล่อง)200g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,101.43,JC10464,,,Y,,เจ๊เนย นาจอก,101.43,Y,150.00,28.000,15.000,30.000
หมูแดดเดียว200g,10680,หมูแดดเดียว 200g (โคขุนนครพนม),อาหารสด,,N,,,,,,,70.00,JC10680,,,Y,,โคขุนนครพนม,70.00,Y,99.00,26.000,5.000,10.000
องุ่นมัสแคท-ซีโร่,10258,องุ่นมัสแคท ซีโร่ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10258,,,Y,,คลาสทาวน์,37.08,Y,50.00,10.000,6.000,12.000
อ้อยอิ่ง-330ml,10997,อ้อยอิ่ง 330ml,สุราชุมชน,,N,,,,,,,200.00,JC10997,,,Y,,วสช.ปักใต้ (spirit of Songkhla),200.00,Y,269.00,2.000,1.000,2.000
อัลมอนด์มีเปลือกอบเนย-400g-กู๊ดดี๊,10788,อัลมอนด์มีเปลือกอบเนย 400g กู๊ดดี๊,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,151.36,8859380303261,,,Y,,บริษัท ซันฟู้ดส์ เทรดดิ้ง,151.36,Y,209.00,1.000,,20.000
อินทผาลัม-400g,10125,อินทผาลัม 400g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,64.00,JC10125,,,Y,,,64.00,Y,89.00,25.000,12.000,25.000
อื่นๆ-10-บาท,10898,อื่นๆ 10 บาท,,,N,,,,,,,0.00,JC10898,,,N,,,,Y,10.00,,,
อื่นๆ-15-บาท,10899,อื่นๆ 15 บาท,,,N,,,,,,,0.00,JC10899,,,N,,,,Y,15.00,,,
อื่นๆ-20-บาท,10900,อื่นๆ 20 บาท,,,N,,,,,,,0.00,JC10900,,,N,,,,Y,20.00,,,
อื่นๆ-5-บาท,10897,อื่นๆ 5 บาท,,,N,,,,,,,0.00,JC10897,,,N,,,,Y,5.00,,,
อุแม่ทองแย้ม-ช้างเผือก,10180,อุแม่ทองแย้ม ช้างเผือก,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,285.00,JC10180,,,Y,,อุแม่ทองแย้ม,285.00,Y,390.00,55.000,12.000,24.000
เขียดแห้ง100g,10188,เขียดแห้ง 80 g (บ้านยางงอย),ของแห้งและเครื่องปรุง,,N,,,,,,,80.00,JC10188,,,Y,,กลุ่มแปรรูปผลิตภัณฑ์จากปลา บ้านยางงอย,80.00,Y,100.00,0.000,12.000,24.000
เคียวโฮ-ไอซ์ทีโซดา,10093,เคียวโฮ ไอซ์ทีโซดา 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,36.79,JC10093,,,Y,,คลาสทาวน์,36.79,Y,50.00,8.000,6.000,12.000
เจลลี่โคล่า,10067,เจลลี่โคล่า 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10067,,,Y,,คลาสทาวน์,37.08,Y,50.00,4.000,6.000,12.000
เชอรี่โคล่า,10210,เชอรี่โคล่า 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.08,JC10210,,,Y,,คลาสทาวน์,37.08,Y,50.00,3.000,3.000,6.000
เดอะเขาค้อ330ml.,10018,เดอะเขาค้อ330ml.,สุราชุมชน,,N,,,,,,,266.67,8857200748018,,,Y,,บริษัท ชัยภูมิ เบฟเวอเรจ จำกัด,266.67,Y,450.00,7.000,5.000,10.000
เนสกาแฟเอสเปรสโซ,10013,เนสกาแฟเอสเปรสโซ180ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,13.02,8851012103706,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),13.02,Y,17.00,20.000,0.000,
เนื้อแดดเดียว200g,10681,เนื้อแดดเดียว200g (โคขุนนครพนม),อาหารสด,,N,,,,,,,85.00,JC10681,,,Y,,โคขุนนครพนม,85.00,Y,109.00,12.000,5.000,10.000
เบอร์ดี้เอสเปรสโซ180ml,10014,เบอร์ดี้เอสเปรสโซ180ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.89,8850250006015,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),12.89,Y,17.00,0.000,0.000,
เบียร์-snowy-rose-490ml.,10179,เบียร์ Snowy Rose 490ml.,เบียร์,,N,,,,,,,54.66,8850999018348,,,Y,,หสน.อรพรรณ นครพนม,54.66,Y,59.00,14.000,6.000,12.000
เบียร์-snowy-weizen-490ml.,10068,เบียร์ Snowy Weizen 490ml.,เบียร์,,N,,,,,,,50.66,8850999011677,,,Y,,หสน.อรพรรณ นครพนม,50.66,Y,59.00,7.000,6.000,12.000
เบียร์-snowy-yuzu-490ml.,10241,เบียร์ Snowy Yuzu 490ml.,เบียร์,,N,,,,,,,54.66,8850999020662,,,Y,,หสน.อรพรรณ นครพนม,54.66,Y,59.00,16.000,6.000,12.000
เบียร์-snowy-นิวอิงแลนด์ไอพีเอ-490ml.,10249,เบียร์ Snowy นิวอิงแลนด์ไอพีเอ 490ml.,เบียร์,,N,,,,,,,70.66,8850999022314,,,Y,,หสน.อรพรรณ นครพนม,70.66,Y,79.00,10.000,6.000,12.000
ลีโอป๋องยาว-(490ml),10608,เบียร์ลีโอกระป๋อง 490ml.,เบียร์,,N,,,,,,,45.39,8850999009674,,,Y,,หสน.อรพรรณ นครพนม,45.39,Y,53.00,180.000,12.000,24.000
เบียร์ลีโอสุพรีมกระป๋อง-490ml.,10006,เบียร์ลีโอสุพรีมกระป๋อง 490ml.,เบียร์,,N,,,,,,,48.08,8850999024516,,,Y,,หสน.อรพรรณ นครพนม,48.08,Y,54.00,24.000,18.000,38.000
เบียร์สิงห์-ุ620ml,10196,เบียร์สิงห์ 620ml,เบียร์,,N,,,,,,,57.33,8850999111001,,,Y,,หสน.อรพรรณ นครพนม,57.33,Y,64.00,181.000,36.000,24.000
สิงห์-ป๋องยาว-490ml.,10026,เบียร์สิงห์กระป๋อง 490ml.,เบียร์,,N,,,,,,,50.16,8850999014616,,,Y,,หสน.อรพรรณ นครพนม,50.16,Y,56.00,54.000,24.000,48.000
